year,recipient,sec_01_arms_transfer_tiv,sec_01_arms_transfer_tiv_delivered,sec_01_arms_transfer_orders_ct,sec_01_missing_transfer_tiv,sec_02_surveillance_usd,sec_02_surveillance_ct,sec_03_military_engagement_ct,sec_04_joint_exercise_ct,dev_01_currency_swap_line_extant,dev_01_currency_swap_usd,dev_02_infrastructure_usd,dev_02_infrastructure_ct,dev_03_fdi_usd,dev_03_fdi_derived_usd,dev_04_sez_usd,dev_04_sez_proj_ct,dev_04_sez_unique_site,civ_01_united_front_presence,civ_02_healthcare_usd,civ_02_healthcare_ct,civ_03_outbound_visits_ct,civ_03_inbound_visits_ct,civ_03_total_visits_ct,civ_04_csps_ct,civ_05_judicial_engagement_ct,civ_06_ci_ct,civ_06_cc_ct,civ_06_ci_cc_ct,lat,lon
2009,Brunei Darussalam,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,4.4137155,114.5653908
2009,Cambodia,NA,NA,NA,NA,NA,NA,1,NA,N,NA,832408942.8233172,11,NA,1725402890.6503885,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,1,0,1,12.5433216,104.8144914
2009,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,2,NA,N,NA,39108311.74447438,1,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,40.3736611,127.0870417
2009,India,NA,NA,NA,NA,NA,NA,2,NA,N,NA,82334992.5577764,1,4508416610.554081,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,2,0,2,22.3511148,78.6677428
2009,Indonesia,64.5,64.5,4,0,NA,NA,2,NA,N,NA,4725630436.078779,10,NA,5754583376.265325,66946140.8130078,1,1,Y,NA,NA,NA,NA,NA,0,NA,1,0,1,-2.4833826,117.8902853
2009,Japan,NA,NA,NA,NA,NA,NA,6,NA,N,NA,NA,NA,2545310426.833517,4058439395.157947,NA,NA,NA,Y,NA,NA,NA,NA,NA,1,NA,12,0,12,36.5748441,139.2394179
2009,Kazakhstan,NA,NA,NA,NA,NA,NA,2,NA,N,NA,7608425434.726744,5,NA,3041457239.995075,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,2,0,2,48.1012954,66.7780818
2009,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,1,NA,N,NA,619881931.6202514,4,NA,135889322.06180197,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,2,0,2,41.5089324,74.724091
2009,Lao People's Democratic Republic,NA,NA,NA,NA,NA,NA,1,NA,N,NA,733308724.1461375,13,NA,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,1,0,1,20.0171109,103.378253
2009,Malaysia,NA,NA,NA,NA,NA,NA,4,NA,N,NA,585032129.7722651,3,6830084349.541946,3982727568.2985373,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,2,0,2,4.5693754,102.2656823
2009,Mongolia,NA,NA,NA,NA,NA,NA,2,1,N,NA,NA,NA,NA,66435974.60293286,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,46.8250388,103.8499736
2009,Myanmar,390,316.5,5,73.5,NA,NA,1,NA,N,NA,433240009.4704117,2,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,17.1750495,95.9999652
2009,Nepal,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,37666899.93154991,3,NA,2365649.632852015,NA,NA,NA,N,14751703.733660754,1,NA,NA,NA,0,NA,1,0,1,28.3780464,83.9999901
2009,Pakistan,163.6,163.6,3,0,NA,NA,7,2,N,NA,1648734421.1091013,8,NA,1555409554.1812277,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,30.3308401,71.247499
2009,Philippines,NA,NA,NA,NA,NA,NA,2,NA,N,NA,84015298.52834328,1,2536144742.9054155,476896061.41852516,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,3,0,3,14.5904492,120.9803621
2009,Russia,NA,NA,NA,NA,NA,NA,4,3,N,NA,42753537084.50616,4,NA,2010171203.6351216,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,12,0,12,64.6863136,97.7453061
2009,Singapore,NA,NA,NA,NA,NA,NA,4,1,N,NA,NA,NA,7487997141.901007,42159964278.58569,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,1.357107,103.8194992
2009,South Korea,NA,NA,NA,NA,NA,NA,5,NA,N,NA,NA,NA,3228887134.1912565,5300578841.648493,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,15,0,15,36.638392,127.6961188
2009,Tajikistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,207993040.10367027,4,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,38.6281733,70.8156541
2009,Thailand,NA,NA,NA,NA,NA,NA,4,NA,N,NA,NA,NA,7373609406.478312,9020708563.033295,NA,NA,NA,Y,195768.4596327605,2,NA,NA,NA,0,NA,12,0,12,14.8971921,100.83273
2009,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,6721223882.267453,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,39.3763807,59.3924609
2009,Uzbekistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,1,41.32373,63.9528098
2009,Viet Nam,NA,NA,NA,NA,NA,NA,6,NA,N,NA,1060292443.5142285,15,NA,NA,NA,NA,NA,N,0,1,NA,NA,NA,0,NA,0,0,0,15.9266657,107.9650855
2010,Afghanistan,NA,NA,NA,NA,NA,NA,2,NA,N,NA,28664696.433517277,2,NA,NA,NA,NA,NA,N,3626102.1566252494,2,0,1,1,0,NA,1,0,1,33.7680065,66.2385139
2010,Bangladesh,43.25,43.25,2,0,NA,NA,3,NA,N,NA,44793640.82201796,1,NA,578252029.678188,NA,NA,NA,N,0,1,0,1,1,0,NA,1,1,2,24.4769288,90.2934413
2010,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2010,Brunei Darussalam,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,4.4137155,114.5653908
2010,Cambodia,NA,NA,NA,NA,NA,NA,3,NA,N,NA,2316608651.413529,12,NA,2541931396.307012,NA,NA,NA,Y,NA,NA,0,4,4,0,NA,1,0,1,12.5433216,104.8144914
2010,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,2,NA,N,NA,576256893.1544503,6,NA,NA,NA,NA,NA,N,NA,NA,0,2,2,0,NA,0,0,0,40.3736611,127.0870417
2010,India,NA,NA,NA,NA,NA,NA,1,NA,N,NA,6807122280.597399,10,4472070832.2795315,963478808.2397691,NA,NA,NA,N,NA,NA,1,1,2,0,NA,2,0,2,22.3511148,78.6677428
2010,Indonesia,NA,NA,NA,NA,NA,NA,4,NA,Y,0,126202083.96763338,2,NA,6018247321.654122,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,7,0,7,-2.4833826,117.8902853
2010,Japan,NA,NA,NA,NA,NA,NA,3,NA,N,NA,NA,NA,2860693636.880868,6217862614.284439,NA,NA,NA,Y,NA,NA,1,0,1,0,NA,12,6,18,36.5748441,139.2394179
2010,Kazakhstan,NA,NA,NA,NA,NA,NA,3,NA,N,NA,1296297948.9021153,4,NA,3603942050.3455276,NA,NA,NA,N,NA,NA,1,1,2,0,NA,4,0,4,48.1012954,66.7780818
2010,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,6905139.31723658,1,NA,189270322.6510128,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,2,0,2,41.5089324,74.724091
2010,Lao People's Democratic Republic,16,16,1,0,NA,NA,2,NA,N,NA,588404107.8418888,7,NA,NA,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,1,0,1,20.0171109,103.378253
2010,Malaysia,NA,NA,NA,NA,NA,NA,2,NA,Y,0,NA,NA,7424313859.991735,5755852991.490868,NA,NA,NA,Y,NA,NA,0,0,0,1,NA,1,0,1,4.5693754,102.2656823
2010,Mongolia,NA,NA,NA,NA,NA,NA,2,NA,N,NA,241206786.7619621,3,NA,3634167782.504832,75687389.97261652,1,1,N,0,1,1,2,3,0,NA,1,2,3,46.8250388,103.8499736
2010,Myanmar,164.3,164.3,6,0,NA,NA,2,NA,N,NA,6253853068.268192,7,NA,NA,154050861.33218175,1,1,N,NA,NA,1,1,2,0,NA,0,2,2,17.1750495,95.9999652
2010,Nepal,NA,NA,NA,NA,6608047.063973821,1,1,NA,N,NA,0,1,NA,2480247.825796,NA,NA,NA,N,0,1,0,1,1,0,NA,1,1,2,28.3780464,83.9999901
2010,Pakistan,296.4,296.4,4,0,307586899.00188696,3,6,2,N,NA,3551377057.0763855,11,NA,1581269610.7932568,NA,NA,NA,N,0,1,1,2,3,0,NA,1,1,2,30.3308401,71.247499
2010,Philippines,NA,NA,NA,NA,NA,NA,3,NA,N,NA,949787535.6378955,2,3219696749.060321,2094040422.5739555,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,3,0,3,14.5904492,120.9803621
2010,Russia,NA,NA,NA,NA,NA,NA,3,NA,N,NA,1827632093.1621423,4,NA,3081642983.591978,NA,NA,NA,Y,NA,NA,2,1,3,0,NA,17,3,20,64.6863136,97.7453061
2010,Singapore,NA,NA,NA,NA,NA,NA,7,2,Y,0,NA,NA,8961880038.706903,56533972789.8807,NA,NA,NA,N,NA,NA,0,2,2,0,NA,1,1,2,1.357107,103.8194992
2010,South Korea,NA,NA,NA,NA,NA,NA,NA,NA,Y,0,NA,NA,3407292062.689159,5483848460.6327305,NA,NA,NA,Y,NA,NA,2,0,2,0,NA,15,4,19,36.638392,127.6961188
2010,Tajikistan,NA,NA,NA,NA,1035770.897585488,1,NA,NA,N,NA,278859868.7300406,2,NA,NA,NA,NA,NA,N,NA,NA,1,2,3,0,NA,1,0,1,38.6281733,70.8156541
2010,Thailand,NA,NA,NA,NA,NA,NA,4,2,N,NA,32632431.121350043,3,9382283739.343203,11750655717.679667,NA,NA,NA,Y,1542147.780849495,1,0,2,2,0,NA,12,11,23,14.8971921,100.83273
2010,Turkmenistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,0,0,0,39.3763807,59.3924609
2010,Uzbekistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,1,0,1,41.32373,63.9528098
2010,Viet Nam,NA,NA,NA,NA,NA,NA,5,NA,N,NA,1689921004.0208223,4,NA,NA,NA,NA,NA,N,7331.961071628167,1,1,1,2,0,NA,0,0,0,15.9266657,107.9650855
2011,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,16622276.115490953,1,NA,NA,NA,NA,NA,N,5503491.841917502,1,0,0,0,0,NA,1,0,1,33.7680065,66.2385139
2011,Bangladesh,538.6999999999999,538.6999999999999,6,0,NA,NA,3,NA,N,NA,739457897.6195033,3,NA,729349193.7818772,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,1,2,24.4769288,90.2934413
2011,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2011,Brunei Darussalam,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,1,0,1,0,NA,0,0,0,4.4137155,114.5653908
2011,Cambodia,39,39,1,0,17879478.376921326,3,1,NA,N,NA,258348893.47582018,5,NA,3376217661.871646,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,1,0,1,12.5433216,104.8144914
2011,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,4,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,212833.24091537693,2,0,1,1,0,NA,0,0,0,40.3736611,127.0870417
2011,India,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,3913744090.1725364,1109329129.2852685,NA,NA,NA,N,NA,NA,0,1,1,0,NA,2,0,2,22.3511148,78.6677428
2011,Indonesia,102.5,86.5,2,16,NA,NA,3,1,Y,0,372233279.9148881,4,NA,8384278647.122243,NA,NA,NA,Y,NA,NA,2,0,2,0,NA,7,0,7,-2.4833826,117.8902853
2011,Japan,NA,NA,NA,NA,NA,NA,2,NA,N,NA,NA,NA,3203760625.713054,7045503641.775337,NA,NA,NA,Y,NA,NA,1,1,2,0,NA,12,7,19,36.5748441,139.2394179
2011,Kazakhstan,NA,NA,NA,NA,NA,NA,3,NA,Y,0,4120312448.6767907,5,NA,5599743384.902233,NA,1,1,N,NA,NA,1,1,2,0,NA,4,0,4,48.1012954,66.7780818
2011,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,2,NA,N,NA,310140413.9469817,7,NA,400377483.79810995,NA,NA,NA,Y,NA,NA,0,2,2,0,NA,2,8,10,41.5089324,74.724091
2011,Lao People's Democratic Republic,NA,NA,NA,NA,NA,NA,3,NA,N,NA,863396797.9512975,9,NA,NA,NA,NA,NA,Y,170266.5927323013,3,0,1,1,0,NA,1,0,1,20.0171109,103.378253
2011,Malaysia,NA,NA,NA,NA,NA,NA,1,NA,Y,0,NA,NA,5965592768.44621,5450236264.451306,NA,NA,NA,Y,NA,NA,1,1,2,0,NA,1,0,1,4.5693754,102.2656823
2011,Mongolia,NA,NA,NA,NA,NA,NA,NA,NA,Y,0,137460940.82838866,2,NA,4455200792.970778,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,2,3,46.8250388,103.8499736
2011,Myanmar,165.4,165.4,6,0,NA,NA,3,NA,N,NA,550128169.2405095,7,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,0,2,2,17.1750495,95.9999652
2011,Nepal,NA,NA,NA,NA,NA,NA,3,NA,N,NA,311641598.97715473,7,NA,2039350.84514625,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,1,2,28.3780464,83.9999901
2011,Pakistan,1075,1075,5,0,NA,NA,3,4,Y,0,1040296555.9760053,6,NA,1815365164.4713676,NA,NA,NA,N,1505768.2190876505,2,0,2,2,0,NA,1,1,2,30.3308401,71.247499
2011,Philippines,NA,NA,NA,NA,NA,NA,2,NA,N,NA,NA,NA,3500264421.9706407,2351083459.138362,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,3,0,3,14.5904492,120.9803621
2011,Russia,NA,NA,NA,NA,NA,NA,5,NA,N,NA,0,2,NA,2265425085.0420456,NA,NA,NA,Y,NA,NA,2,2,4,0,NA,17,4,21,64.6863136,97.7453061
2011,Singapore,NA,NA,NA,NA,NA,NA,3,NA,Y,0,NA,NA,8913490761.870226,57301548814.93203,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,1,2,1.357107,103.8194992
2011,South Korea,NA,NA,NA,NA,NA,NA,2,NA,Y,0,NA,NA,2615700653.159241,6566789745.59598,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,16,4,20,36.638392,127.6961188
2011,Tajikistan,NA,NA,NA,NA,638499.722746133,1,2,NA,N,NA,36410811.71693142,2,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,0,1,38.6281733,70.8156541
2011,Thailand,NA,NA,NA,NA,NA,NA,3,1,Y,0,NA,NA,8520508376.365521,19646291737.825085,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,12,11,23,14.8971921,100.83273
2011,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,5641079137.965431,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,0,0,0,39.3763807,59.3924609
2011,Uzbekistan,NA,NA,NA,NA,NA,NA,2,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,1,0,1,41.32373,63.9528098
2011,Viet Nam,NA,NA,NA,NA,NA,NA,4,NA,N,NA,4714115405.930103,7,NA,NA,NA,NA,NA,N,6879.36480239687,1,0,0,0,0,NA,0,0,0,15.9266657,107.9650855
2012,Afghanistan,NA,NA,NA,NA,895288.0811351251,2,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,33.7680065,66.2385139
2012,Bangladesh,464,464,5,0,NA,NA,NA,NA,N,NA,640235081.2768617,2,NA,836969711.472922,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,1,2,24.4769288,90.2934413
2012,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,4082684.8292532307,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2012,Brunei Darussalam,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,4.4137155,114.5653908
2012,Cambodia,16,16,1,0,969361.3422906613,2,1,NA,N,NA,1218487340.8608932,13,NA,4404014727.976536,NA,NA,NA,Y,0,2,2,2,4,0,NA,1,0,1,12.5433216,104.8144914
2012,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,58297828.53903139,3,NA,NA,NA,1,1,N,0,1,0,0,0,0,NA,0,0,0,40.3736611,127.0870417
2012,India,NA,NA,NA,NA,NA,NA,1,NA,N,NA,0,1,3724701998.24658,1915999524.4918988,NA,NA,NA,N,NA,NA,1,0,1,0,NA,3,0,3,22.3511148,78.6677428
2012,Indonesia,NA,NA,NA,NA,NA,NA,3,1,Y,0,1030657831.060534,7,NA,9484343536.870077,172862181.08966812,2,1,Y,NA,NA,1,1,2,0,NA,7,0,7,-2.4833826,117.8902853
2012,Japan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,2951071349.8891273,8468633155.09535,NA,NA,NA,Y,NA,NA,0,1,1,1,NA,13,7,20,36.5748441,139.2394179
2012,Kazakhstan,NA,NA,NA,NA,NA,NA,2,NA,Y,0,12118210277.859238,9,NA,7207445849.74644,NA,NA,NA,N,NA,NA,0,3,3,0,NA,4,0,4,48.1012954,66.7780818
2012,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,736596163.3907892,9,NA,450941093.4973788,NA,NA,NA,Y,37685382.0198739,1,1,2,3,0,NA,2,12,14,41.5089324,74.724091
2012,Lao People's Democratic Republic,16,16,1,0,NA,NA,3,NA,N,NA,808715488.458196,10,NA,NA,50550687.9936516,1,1,Y,0,3,1,2,3,0,NA,1,0,1,20.0171109,103.378253
2012,Malaysia,NA,NA,NA,NA,NA,NA,1,NA,Y,0,229862106.91174132,1,7333359399.23954,6810416511.47484,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,1,0,1,4.5693754,102.2656823
2012,Mongolia,NA,NA,NA,NA,NA,NA,1,NA,Y,443652025.1639429,NA,NA,NA,5029921452.903963,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,2,3,46.8250388,103.8499736
2012,Myanmar,NA,NA,NA,NA,0,1,4,NA,N,NA,716510240.825676,6,NA,NA,NA,NA,NA,N,7391331.832627205,1,0,1,1,0,NA,0,2,2,17.1750495,95.9999652
2012,Nepal,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,2266625292.0266376,3,NA,5954852.377800653,NA,NA,NA,N,0,2,1,0,1,0,NA,1,1,2,28.3780464,83.9999901
2012,Pakistan,1315,631.2,1,683.8,NA,NA,4,NA,Y,0,9473397.13759261,1,NA,2174937467.563018,NA,NA,NA,N,NA,NA,0,3,3,0,NA,1,1,2,30.3308401,71.247499
2012,Philippines,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,459724213.8234837,1,3682204350.5229044,2841460924.369482,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,3,0,3,14.5904492,120.9803621
2012,Russia,NA,NA,NA,NA,NA,NA,3,1,N,NA,1878301787.9073708,3,NA,3393989257.7050514,NA,NA,NA,Y,NA,NA,2,1,3,1,NA,17,4,21,64.6863136,97.7453061
2012,Singapore,NA,NA,NA,NA,NA,NA,2,NA,Y,5377600.305017489,NA,NA,10250953010.309612,66185249785.903206,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,2,3,1.357107,103.8194992
2012,South Korea,NA,NA,NA,NA,NA,NA,1,NA,Y,0,NA,NA,3326091408.577205,7177200144.487489,NA,NA,NA,Y,NA,NA,0,2,2,0,NA,18,4,22,36.638392,127.6961188
2012,Tajikistan,NA,NA,NA,NA,NA,NA,2,NA,N,NA,527437537.89890707,5,NA,NA,NA,NA,NA,N,NA,NA,0,2,2,0,NA,1,0,1,38.6281733,70.8156541
2012,Thailand,4.4,20.96,2,-16.560000000000002,NA,NA,3,1,Y,110240806.25285852,47558405.12483157,3,9437946990.387768,15433882503.2111,NA,NA,NA,Y,0,1,1,1,2,1,NA,12,11,23,14.8971921,100.83273
2012,Turkmenistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,0,0,0,39.3763807,59.3924609
2012,Uzbekistan,NA,NA,NA,NA,NA,NA,2,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,NA,1,0,1,41.32373,63.9528098
2012,Viet Nam,NA,NA,NA,NA,NA,NA,1,NA,N,NA,1579077843.6005778,4,1801553343.9104457,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,0,0,0,15.9266657,107.9650855
2013,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,33.7680065,66.2385139
2013,Bangladesh,185.10000000000002,185.10000000000002,4,0,NA,NA,3,NA,N,NA,720228806.1688045,5,NA,788646077.0877267,NA,NA,NA,N,0,1,0,0,0,0,NA,1,1,2,24.4769288,90.2934413
2013,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,4530005.200584682,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2013,Brunei Darussalam,NA,NA,NA,NA,NA,NA,3,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,1,1,2,0,NA,0,0,0,4.4137155,114.5653908
2013,Cambodia,NA,NA,NA,NA,17414771.938831564,1,4,NA,N,NA,1342619831.8637156,11,NA,5361938985.703184,NA,NA,NA,Y,NA,NA,0,5,5,0,NA,1,3,4,12.5433216,104.8144914
2013,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,40.3736611,127.0870417
2013,India,NA,NA,NA,NA,NA,NA,5,1,N,NA,420655078.12247086,2,3530584951.547091,1869271532.7910676,NA,NA,NA,N,NA,NA,1,1,2,0,NA,3,0,3,22.3511148,78.6677428
2013,Indonesia,8,8,1,0,NA,NA,4,1,Y,0,4249615701.906606,6,NA,4879521864.798585,NA,NA,NA,Y,NA,NA,1,0,1,0,NA,7,0,7,-2.4833826,117.8902853
2013,Japan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,7974765033.002144,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,13,7,20,36.5748441,139.2394179
2013,Kazakhstan,NA,NA,NA,NA,NA,NA,2,NA,Y,0,1003343251.6758119,5,NA,8518795118.686454,NA,NA,NA,N,NA,NA,1,1,2,0,NA,4,0,4,48.1012954,66.7780818
2013,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,2,1,N,NA,1370453005.5858994,5,NA,922783876.0396178,NA,NA,NA,Y,NA,NA,1,2,3,0,NA,3,12,15,41.5089324,74.724091
2013,Lao People's Democratic Republic,NA,NA,NA,NA,NA,NA,1,NA,N,NA,1037447082.3729473,9,NA,NA,39584195.43368198,1,1,Y,252387.9991135013,2,0,2,2,0,NA,1,0,1,20.0171109,103.378253
2013,Malaysia,NA,NA,NA,NA,NA,NA,3,NA,N,NA,214529799.24647507,3,8098714243.802979,8666409519.165245,NA,NA,NA,Y,NA,NA,1,0,1,0,NA,1,0,1,4.5693754,102.2656823
2013,Mongolia,NA,NA,NA,NA,NA,NA,NA,1,Y,846521543.7748855,95781245.66357367,2,NA,5478458916.707576,36873708.101923056,1,1,N,NA,NA,0,1,1,0,NA,1,2,3,46.8250388,103.8499736
2013,Myanmar,408.8,408.8,3,0,NA,NA,3,NA,N,NA,377540898.17390823,8,NA,NA,NA,1,1,N,0,1,0,2,2,0,NA,0,3,3,17.1750495,95.9999652
2013,Nepal,NA,NA,NA,NA,41047464.9525782,1,NA,NA,N,NA,41047464.9525782,1,NA,10833257.48386592,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,2,3,28.3780464,83.9999901
2013,Pakistan,377,377,4,0,NA,NA,4,1,Y,1084605727.9615722,1205529721.793624,3,NA,2485030979.6766696,NA,NA,NA,N,NA,NA,1,1,2,0,NA,2,1,3,30.3308401,71.247499
2013,Philippines,NA,NA,NA,NA,NA,NA,2,NA,N,NA,NA,NA,3907935836.3954797,2862633108.9496994,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,3,0,3,14.5904492,120.9803621
2013,Russia,NA,NA,NA,NA,NA,NA,4,5,N,NA,1620522769.1880038,4,NA,6195677713.432674,NA,NA,NA,Y,NA,NA,2,1,3,0,NA,17,4,21,64.6863136,97.7453061
2013,Singapore,NA,NA,NA,NA,NA,NA,3,NA,Y,5290759.648593035,NA,NA,13462576771.722092,67322648104.1707,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,2,3,1.357107,103.8194992
2013,South Korea,NA,NA,NA,NA,NA,NA,5,NA,Y,13226899.121482586,NA,NA,3142998509.2434998,8855895222.843992,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,18,4,22,36.638392,127.6961188
2013,Tajikistan,NA,NA,NA,NA,30479292.402618673,3,NA,NA,N,NA,275776447.5798079,8,NA,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,38.6281733,70.8156541
2013,Thailand,NA,NA,NA,NA,NA,NA,4,1,Y,108460572.79615721,499660288.3379403,2,8597356484.495495,15090338298.85676,NA,NA,NA,Y,NA,NA,1,1,2,2,NA,12,11,23,14.8971921,100.83273
2013,Turkmenistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,NA,0,0,0,39.3763807,59.3924609
2013,Uzbekistan,16.2,16.2,2,0,NA,NA,NA,NA,N,NA,1514327994.6810057,1,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,NA,2,0,2,41.32373,63.9528098
2013,Viet Nam,NA,NA,NA,NA,NA,NA,3,NA,N,NA,308848339.56032,7,NA,NA,NA,NA,NA,N,NA,NA,1,2,3,0,NA,1,0,1,15.9266657,107.9650855
2014,Afghanistan,NA,NA,NA,NA,1206048.481479035,2,NA,NA,N,NA,1596004.157157261,1,NA,NA,NA,NA,NA,N,NA,NA,0,2,2,0,NA,1,0,1,33.7680065,66.2385139
2014,Bangladesh,131,131,1,0,NA,NA,3,NA,N,NA,1183151313.9686944,5,NA,967076711.3290877,NA,NA,NA,N,NA,NA,0,2,2,0,NA,1,1,2,24.4769288,90.2934413
